112.93267 69.03590 4.00000 
112.93267 73.03590 4.00000 
112.93267 73.03590 6.00000 
112.93267 69.03590 6.00000 

112.93267 69.03590 4.00000 
109.46867 71.03590 4.00000 
109.46867 71.03590 6.00000 
112.93267 69.03590 6.00000 

112.93267 69.03590 4.00000 
109.46867 67.03590 4.00000 
109.46867 67.03590 6.00000 
112.93267 69.03590 6.00000 

112.93267 69.03590 4.00000 
112.93267 65.03590 4.00000 
112.93267 65.03590 6.00000 
112.93267 69.03590 6.00000 

112.93267 69.03590 4.00000 
116.39667 67.03590 4.00000 
116.39667 67.03590 6.00000 
112.93267 69.03590 6.00000 

112.93267 69.03590 4.00000 
116.39667 71.03590 4.00000 
116.39667 71.03590 6.00000 
112.93267 69.03590 6.00000 

112.93267 69.03590 4.00000 
112.93267 73.03590 4.00000 
112.93267 73.03590 6.00000 
112.93267 69.03590 6.00000 

